FileInformation
Sample Count,240000
Frequency,120.000000,MHz
Center Freq,5500000000.000000,Hz
Data Type,int16
RF Gain,0.000000,dB
IQGainImb,0.030000,dB
IQPhaseImb,-0.630000,deg
DC_Offset_I,0.000000
DC_Offset_Q,0.000000
Time Skew,0.026900
ExternalAttEnable,1
ModType,2
ExternalAtt,0.000000
TriggerLevel,-34.000000
VsaAmpl,19.000000
Secne,0
Copyright,iTest
Create Time,2020-07-07,10:02:05
StartData
-1,-3
15,-3
23,17
7,-11
3,17
-1,9
15,-7
7,5
-5,5
3,-15
3,5
-5,-7
-13,-19
3,-11
27,-7
31,-7
7,-7
3,1
-1,9
11,-3
-1,-3
-5,9
7,-7
-9,-3
-9,-15
-5,-11
-13,1
7,-11
7,-31
3,-11
31,13
3,1
-5,-19
11,-7
-1,5
-5,5
15,5
-1,-15
15,-7
3,-3
3,25
3,1
11,-7
15,-15
-5,-15
19,17
7,9
-5,-3
-25,-7
-13,5
11,-11
7,-23
-1,1
-1,-7
-9,13
3,5
11,-7
-9,-11
11,-11
15,-15
-5,13
7,13
3,13
-1,17
15,-7
-17,-15
3,13
-5,-7
-1,-11
-5,13
3,-7
7,-19
-9,-15
7,-7
15,5
7,-7
-5,5
3,13
3,-11
-13,1
-13,-11
3,1
15,-11
3,-7
15,5
-9,1
-9,13
3,9
7,-3
-1,1
7,-3
3,5
-9,9
3,1
-17,13
-1,5
7,-7
-1,13
3,5
-9,-23
-5,-3
27,1
7,25
7,-3
7,-3
11,17
27,-3
19,-3
19,5
-9,-3
15,-11
11,-7
-13,5
7,-3
-1,9
3,17
-1,1
-13,5
-5,9
-1,-11
-17,-11
7,-3
7,-27
11,13
11,1
-17,5
3,17
7,-3
-17,9
15,-7
3,9
-9,21
11,9
15,-7
11,-3
19,-7
-9,-15
-1,-3
19,37
-17,13
-13,-15
7,-19
31,1
15,-15
3,-19
3,5
3,-3
15,5
3,-11
-1,-3
-9,17
11,1
11,1
15,-19
-9,1
-13,-23
7,9
-9,-7
-9,-11
15,-3
7,9
-9,-11
11,-23
19,-31
3,-15
7,17
11,5
7,-3
27,-7
3,9
-9,29
27,1
-5,1
-5,21
19,-3
3,-11
43,-11
15,-19
3,9
11,1
7,-7
19,5
-9,1
11,-3
15,1
19,5
7,-7
11,-3
7,13
3,-7
-5,-7
3,9
15,-15
3,1
3,-7
11,-3
-1,9
-5,5
3,1
11,5
11,13
-5,1
15,-11
15,-27
7,-3
11,5
-13,-7
-9,1
-17,-7
3,9
15,-3
15,1
35,-3
7,9
11,-7
7,-7
3,-7
19,1
-5,9
-5,-3
-13,-19
-1,-7
-9,13
-1,5
-21,-7
-1,1
-13,-3
-29,21
-5,13
11,-7
7,1
19,29
23,25
11,-15
7,-3
7,29
-1,9
7,-23
23,-11
11,-11
-1,-15
-1,13
-5,5
-5,-11
7,-3
3,25
7,-7
-9,-15
-5,1
15,-19
11,-23
11,-7
-13,-7
11,-7
19,-19
11,5
-1,-7
-1,-7
11,9
15,-23
3,-35
-5,5
19,9
19,5
23,-7
19,-3
3,13
7,1
7,5
-1,-7
-1,1
3,1
7,13
-1,-3
15,-15
19,5
11,9
3,9
7,1
3,9
-13,-11
7,-19
7,9
3,17
-1,5
-9,25
15,-7
15,-11
3,-7
-13,-15
-5,1
-1,-15
-17,5
11,-7
19,-7
-1,-11
-5,-7
3,5
7,-15
7,-3
-5,1
-5,17
7,1
7,-23
-1,-15
3,1
3,-19
-1,-7
3,-23
7,-7
3,21
3,-7
3,1
3,-11
11,1
7,5
3,-15
7,9
-5,5
15,-7
15,-7
3,1
19,1
7,5
7,-3
3,-19
-1,-3
7,1
3,-19
-9,1
3,-3
-5,-11
7,5
11,-3
11,1
-13,-15
15,-7
3,-3
-9,13
19,-11
-1,1
7,13
-1,-3
-17,-3
-13,-15
3,1
3,1
-1,-15
-1,-3
-9,1
11,-11
23,21
19,-7
-17,-11
7,9
7,-3
-21,-7
7,-7
7,5
3,1
7,9
19,5
31,-7
11,-3
-1,5
23,1
15,-3
7,13
-5,9
-13,-15
3,1
3,-23
-5,-11
11,5
11,-19
-5,-7
-13,9
3,13
11,-11
7,-19
-1,-7
7,13
19,-11
-17,1
3,-15
19,5
-5,9
-1,-3
3,1
7,-7
7,-3
3,-3
11,9
3,9
-1,1
7,1
-1,-3
11,5
11,-11
3,-7
-9,1
-1,5
15,5
-5,5
15,-15
19,-23
7,-3
11,1
3,9
3,21
7,-7
3,1
-1,5
-33,1
-25,5
-25,-3
3,21
-1,13
-9,21
23,9
19,1
11,9
19,21
7,25
15,-3
3,-15
-1,17
3,9
19,-7
-9,-11
-9,-11
19,1
3,-11
3,1
-1,-15
-1,-3
3,17
-1,25
-1,-3
-5,-15
-5,-3
-21,-15
7,-19
3,-7
19,5
11,-7
7,5
11,5
-5,9
-9,-7
-1,-3
7,-35
11,-7
3,17
15,-11
3,9
15,1
-1,-7
-13,9
11,1
31,9
23,-3
11,9
3,1
3,-15
15,13
11,9
15,13
3,9
-1,1
-5,5
-5,17
3,9
23,13
-5,-3
-5,5
-5,-3
-5,5
15,17
-1,-3
11,1
23,9
11,-7
-13,9
-9,13
3,13
-5,13
3,-15
15,-3
-9,9
-5,1
-1,9
3,-3
23,5
31,-15
-9,-7
-17,-3
-13,-7
-9,-23
11,-3
-1,17
-9,13
3,17
3,-3
15,-19
3,-19
-9,5
7,17
15,5
19,5
11,-7
-9,1
19,9
-9,1
-5,13
-5,5
-5,9
15,5
7,9
23,13
27,13
11,-7
3,5
19,-11
7,-3
3,17
-1,1
3,9
15,-7
3,-19
23,-3
-5,-19
-13,-19
-5,-7
-1,1
19,-19
31,1
15,1
-5,-15
-21,-11
7,-7
-1,-19
-9,9
15,5
11,1
-5,-11
-1,-7
-1,13
-5,17
-1,17
11,-15
11,-11
19,-23
31,-19
3,-3
19,-7
15,13
15,13
15,9
3,5
7,-11
7,-11
3,1
11,1
19,-3
15,-11
15,-11
11,-23
19,17
-1,-3
-9,1
15,-3
3,1
3,1
23,-3
11,5
-9,13
3,-11
-13,-35
-17,1
-5,-15
-13,-3
-5,13
7,1
11,-3
11,-3
-1,-11
-1,-19
-1,-3
-9,-3
19,1
-5,1
-1,-27
27,5
11,13
3,1
3,33
7,5
7,-3
11,13
-1,-3
-1,-7
11,5
19,13
15,9
-1,13
3,5
11,-7
19,-15
3,5
-1,9
23,-19
-1,-11
-9,-7
-9,1
-1,-7
-5,-3
7,1
23,-3
-5,-3
7,-11
35,9
11,1
11,-3
-1,-7
-5,-7
11,5
11,-15
-9,1
11,-15
15,-3
-5,-11
-9,-19
11,-11
-1,-11
3,17
7,-3
7,-7
-17,13
3,-11
19,-3
-5,5
7,9
7,-15
11,-7
11,-11
-5,-7
3,13
15,-15
15,-7
11,1
3,-3
-9,-19
7,1
11,17
3,-3
3,17
11,13
3,5
15,5
7,5
3,1
3,-3
-5,-19
7,-7
-1,-7
-9,-15
-17,9
3,-11
3,-7
-29,-7
-21,9
15,17
7,9
7,17
-1,1
7,-11
-13,-3
7,21
11,9
-17,1
-17,5
7,-31
3,5
-5,-7
7,-11
-5,9
11,13
23,5
11,1
-13,13
3,-3
3,-7
-1,9
23,-7
15,-3
15,9
27,5
-5,1
-13,-7
3,-23
11,-27
15,-3
-5,5
-9,9
7,-19
15,5
3,5
15,-23
7,13
23,21
23,9
7,-15
3,9
-1,5
11,-11
15,-15
-1,-7
-33,-11
3,-19
3,-7
-5,9
15,21
3,9
15,5
23,-7
-5,9
-1,13
11,-11
-5,13
3,9
7,-3
7,-19
-5,13
-1,1
23,-15
19,5
-1,-7
-13,-11
7,5
3,-3
3,-11
-1,-3
3,-11
15,17
3,5
11,9
-5,29
-21,-15
-9,9
-9,5
23,-3
7,21
11,9
7,1
-1,13
-1,-3
7,9
19,13
3,-3
7,-19
-13,-23
-1,5
-1,-3
11,-3
7,17
-13,-3
7,5
19,5
15,-11
3,1
-5,-7
7,-3
15,-31
15,-23
23,17
11,29
3,9
7,5
11,-11
7,-7
-5,13
-13,9
-13,-19
-5,-11
15,-23
3,17
-5,-7
