FileInformation
Sample Count,240000
Frequency,120.000000,MHz
Center Freq,2422000000.000000,Hz
Data Type,int16
RF Gain,-8.326401,dB
IQGainImb,-0.010000,dB
IQPhaseImb,0.240000,deg
DC_Offset_I,262.000000
DC_Offset_Q,847.000000
Time Skew,-0.032000
ExternalAttEnable,1
ModType,1
ExternalAtt,-7.500000
TriggerLevel,-31.000000
VsaAmpl,21.000000
Secne,0
Copyright,iTest
Create Time,2020-07-31,19:53:57
StartData
270,842
280,828
277,834
272,836
278,832
279,809
274,819
301,844
264,825
273,828
270,801
278,814
265,842
252,832
267,796
273,823
264,843
273,835
269,830
251,836
258,837
270,820
280,831
262,844
275,829
259,834
267,824
267,821
269,823
252,827
278,827
252,827
271,824
270,831
268,823
262,827
257,856
287,837
271,857
251,819
270,832
258,807
241,825
274,825
241,838
273,821
289,841
274,863
254,818
282,828
273,840
259,823
275,848
272,858
248,835
273,824
285,835
264,834
262,824
276,829
254,840
291,848
281,822
256,818
282,835
291,821
261,820
269,844
270,846
273,805
279,809
264,835
265,836
272,834
263,849
261,840
262,835
280,841
266,825
253,824
269,834
269,846
259,820
269,822
251,835
291,832
270,815
259,833
273,843
270,819
252,838
266,805
270,801
267,840
260,840
256,814
268,838
288,826
277,844
270,822
240,828
248,822
287,821
274,810
259,804
268,845
290,830
277,817
251,833
250,826
267,836
285,829
309,827
255,836
266,819
264,823
255,822
275,814
274,831
273,830
268,847
268,843
278,796
270,847
261,823
260,830
273,836
290,822
260,845
265,825
278,822
271,809
279,812
294,810
266,808
266,836
279,810
258,826
276,843
272,826
264,831
286,834
289,847
284,834
256,818
265,816
273,823
289,804
268,834
251,833
264,815
278,831
257,836
269,824
251,845
261,842
284,815
260,845
283,821
264,816
279,808
264,822
259,819
260,816
270,816
256,819
260,800
285,838
261,833
265,846
258,834
264,842
268,827
263,838
270,824
246,795
274,840
273,844
289,831
282,840
255,818
278,823
262,834
254,830
254,836
278,828
260,863
251,855
267,814
264,825
277,829
265,852
276,820
271,801
271,817
268,813
250,803
288,817
285,833
271,844
255,844
248,810
287,836
269,833
270,828
266,835
275,831
274,814
252,839
249,824
262,855
269,838
249,846
268,831
255,811
281,812
272,813
270,828
275,826
242,828
263,834
272,842
260,837
243,826
257,821
279,842
260,829
270,838
260,835
262,853
272,835
244,817
273,828
292,817
256,840
279,841
270,836
286,817
239,813
270,813
272,833
278,841
296,811
266,838
261,820
258,848
241,848
259,846
256,798
251,850
268,842
276,800
274,857
270,829
244,841
278,828
291,797
291,820
287,841
282,865
267,858
267,833
274,827
260,819
255,815
277,818
275,839
251,835
275,813
273,813
260,826
261,809
271,812
260,824
277,852
256,823
257,844
277,826
265,826
258,822
260,822
267,830
249,848
253,841
266,823
267,819
259,836
242,820
268,839
263,803
269,841
273,821
274,823
256,802
258,831
288,850
235,817
272,831
261,834
279,838
262,814
270,838
262,817
250,820
270,837
286,812
268,831
281,843
271,804
274,831
284,818
254,829
281,821
269,845
274,851
273,832
261,842
293,835
255,816
284,822
293,819
271,821
265,822
290,833
274,841
258,830
281,826
276,822
276,821
269,829
273,829
284,828
273,832
271,825
271,826
282,831
296,822
289,825
285,835
270,808
266,811
289,822
265,800
272,816
268,818
292,833
264,839
255,825
280,836
261,819
264,813
286,825
254,799
260,825
266,832
283,824
282,825
251,845
250,822
280,814
263,820
266,825
267,831
270,840
278,843
274,832
298,836
260,827
292,830
279,841
268,818
268,812
257,839
254,822
284,837
265,830
286,834
275,844
265,837
272,838
263,852
273,836
279,842
280,835
254,814
270,827
269,830
265,833
248,837
261,817
252,833
277,824
280,804
268,833
259,839
263,819
259,833
268,832
275,812
282,829
276,836
290,832
276,815
277,820
266,828
279,824
259,832
253,821
274,836
268,836
279,809
270,850
287,836
284,839
258,835
281,831
252,841
247,831
257,837
268,830
248,797
265,819
284,812
282,823
275,820
261,822
264,827
287,827
276,826
246,832
276,811
279,815
257,841
288,821
272,812
265,850
253,829
274,817
284,829
265,837
268,825
274,824
268,836
289,830
274,832
274,816
255,827
284,853
285,832
278,841
283,821
273,850
256,827
266,832
248,821
276,814
264,828
289,821
289,846
255,813
271,837
262,820
263,827
278,811
271,844
249,838
281,853
262,826
275,814
254,814
257,842
267,827
265,824
291,834
270,839
283,816
274,835
257,840
270,822
270,835
271,822
257,831
279,831
253,817
281,807
274,807
268,844
262,839
258,837
274,815
263,834
261,837
285,852
273,821
282,831
280,819
273,813
252,819
294,817
281,841
264,812
265,823
270,828
276,830
262,834
282,851
289,841
244,842
260,819
251,831
287,844
283,807
269,811
262,832
268,835
268,810
276,822
287,818
269,838
270,813
292,806
266,840
278,835
268,834
269,838
273,838
288,813
268,819
277,820
252,830
267,831
293,845
262,856
260,850
266,832
274,844
260,817
239,819
278,824
292,823
256,846
271,821
277,809
260,820
250,820
251,815
264,810
274,820
290,838
268,811
268,816
269,833
257,826
291,812
283,835
295,828
281,835
251,830
278,830
259,818
277,827
245,841
279,817
278,830
259,822
261,798
273,834
258,816
260,814
286,817
263,832
253,835
261,836
240,838
268,810
274,828
276,820
275,819
257,828
274,815
254,851
287,843
277,812
274,823
261,826
263,826
282,827
285,837
245,835
285,831
286,825
269,826
260,816
271,817
255,806
274,821
255,850
268,836
268,824
239,840
225,832
228,852
280,845
282,832
277,815
283,802
281,836
263,830
278,840
244,822
256,821
287,840
280,823
266,817
240,842
281,833
284,823
285,826
283,829
259,833
259,854
287,812
284,832
292,821
270,845
239,814
270,834
274,841
245,840
285,845
287,823
289,835
258,824
266,824
257,845
284,825
275,836
267,844
272,817
251,838
255,839
266,818
282,840
277,820
285,809
264,828
269,837
276,835
286,817
276,838
269,831
273,825
283,826
271,840
291,818
263,824
278,848
246,818
278,821
285,830
278,803
273,825
269,829
260,822
269,832
268,829
272,841
255,845
275,828
286,825
281,834
258,833
268,828
272,806
275,815
281,835
282,823
295,847
287,833
268,830
273,836
269,834
290,832
261,824
269,874
267,830
275,824
278,826
288,829
250,832
260,829
268,846
239,835
269,840
251,837
266,833
268,840
273,838
271,831
253,828
270,820
287,836
257,836
265,840
245,839
272,826
272,824
284,826
269,814
254,833
255,823
275,818
281,837
286,820
274,833
289,833
268,837
266,833
265,834
258,829
275,825
273,812
268,839
249,830
253,819
273,829
263,813
257,827
256,824
275,803
248,819
264,808
256,836
258,823
272,818
268,824
292,854
272,830
275,842
279,827
279,840
271,832
295,839
282,849
261,809
261,827
277,828
279,827
275,849
257,820
246,827
267,836
262,821
268,825
288,826
300,850
251,833
273,837
252,808
250,830
274,833
271,820
281,821
269,836
247,836
266,813
251,810
292,845
258,839
244,829
253,840
275,831
284,837
281,833
271,825
258,802
279,846
280,811
263,825
260,842
278,824
273,830
243,813
283,827
261,817
264,828
256,845
260,829
236,808
261,825
256,818
268,835
258,848
273,846
283,837
264,828
256,837
261,814
254,837
260,845
291,826
266,813
250,832
283,823
254,834
267,843
279,810
258,847
290,833
277,811
274,830
259,817
259,826
247,843
286,824
260,833
280,853
274,835
244,820
277,811
294,821
271,843
277,821
263,819
254,801
256,825
266,829
273,816
259,848
248,824
262,829
245,833
243,829
263,836
270,833
293,830
272,834
271,852
240,828
266,806
277,836
265,821
254,831
264,831
290,838
268,817
264,842
287,839
264,843
273,818
265,826
250,853
266,839
272,823
282,833
291,814
260,854
261,833
272,832
257,817
276,840
273,841
255,837
255,849
272,830
257,842
260,822
271,827
276,837
293,821
286,829
251,828
258,804
275,822
268,824
286,841
258,804
258,818
282,828
256,828
278,833
255,811
287,826
292,829
270,843
282,819
275,838
271,829
254,811
251,828
279,817
270,834
276,847
273,820
271,828
276,834
259,829
273,834
259,837
255,825
263,841
259,818
277,825
268,832
266,843
296,845
260,834
263,818
286,819
256,829
293,847
281,861
267,836
274,825
268,804
265,821
281,843
256,824
263,825
274,825
268,832
282,829
257,828
283,829
261,828
265,829
254,824
254,821
263,810
272,840
251,831
271,817
261,828
250,803
272,812
272,834
274,847
278,836
274,824
269,835
258,846
271,811
266,820
269,829
255,826
283,830
254,837
275,820
257,815
272,827
274,841
254,834
268,827
264,824
281,815
258,834
274,834
283,828
