FileInformation
Sample Count,240000
Frequency,120.000000,MHz
Center Freq,5500000000.000000,Hz
Data Type,int16
RF Gain,0.000000,dB
IQGainImb,-0.030000,dB
IQPhaseImb,-0.180000,deg
DC_Offset_I,0.000000
DC_Offset_Q,0.000000
Time Skew,-0.017000
ExternalAttEnable,1
ModType,2
ExternalAtt,0.000000
TriggerLevel,-34.000000
VsaAmpl,18.000000
Secne,0
Copyright,iTest
Create Time,2020-09-11,01:33:26
StartData
-3,-17
-19,-5
1,-5
-7,-13
17,15
17,3
5,-1
1,3
-11,3
5,15
17,-5
9,-9
9,-9
9,-17
17,-13
17,-29
-3,-9
9,15
13,-9
9,19
25,-5
9,-9
5,-1
1,-1
-15,15
5,3
1,-1
13,15
9,-13
9,-5
37,-9
1,-5
9,3
1,-5
-11,3
13,-5
-7,-21
-7,7
5,-9
-3,-25
-15,11
-7,-9
-3,-21
21,-13
-3,-21
-19,-13
17,-9
17,-5
1,-17
-11,-13
-7,-1
5,-33
1,-29
-11,-1
-3,-1
-3,-1
5,-1
1,-9
1,-9
13,3
1,23
9,-21
17,-9
-3,-5
5,-13
17,3
-3,-5
13,-9
5,-5
-3,11
-27,-1
13,11
9,3
1,-1
25,-5
1,-5
1,-17
17,-17
17,-17
-3,11
9,-9
-3,7
-3,11
9,-21
1,-9
1,-1
5,7
-3,23
1,7
-7,11
5,7
13,3
9,-13
1,-9
9,-5
9,-1
1,-5
-3,11
-3,-25
1,-13
-7,3
1,11
9,3
17,-9
17,19
1,11
1,7
-3,7
21,-9
17,3
-7,3
-15,-17
-15,3
-3,-13
1,-17
5,-1
1,27
-11,11
-15,3
1,-9
5,-1
-23,-17
-3,-9
13,-5
5,-17
17,-17
-3,11
-11,3
-3,-17
1,-9
13,15
-7,-9
-15,-5
13,-13
5,-17
-3,15
1,-9
1,-1
9,-5
1,3
1,-13
5,-1
-3,-9
-11,-9
1,11
1,-13
9,-13
21,-21
-3,-9
5,-1
-15,-1
-15,-17
1,-29
13,-9
13,-17
21,-9
13,-9
21,7
5,3
-3,-9
1,3
1,-17
5,-1
5,-9
13,-13
5,3
1,-9
9,-21
29,-5
-3,-13
5,15
-7,-13
1,3
-7,7
-11,11
-3,-9
29,3
13,7
13,-17
29,-9
5,-13
-23,7
-3,3
5,7
-7,11
5,-17
13,-21
17,-9
-3,7
5,23
5,3
5,19
5,11
9,-5
17,7
-3,-1
1,7
5,-1
5,-9
13,-5
21,7
5,-9
-3,11
13,19
5,-21
-7,-9
1,-9
-11,-13
5,-13
13,-5
13,-25
-19,-9
-7,15
-3,7
13,3
1,-1
-27,-13
5,7
-15,3
-7,15
-7,-5
9,3
9,7
1,-1
-3,-5
5,3
1,3
-15,-13
9,31
21,15
9,-21
9,-1
17,-1
13,-17
-3,7
1,-5
13,-13
9,-13
41,-1
13,-9
-7,19
-3,-5
5,-9
21,-1
-7,15
13,7
9,-13
1,7
-15,3
-7,11
-11,-9
-15,-5
-7,15
-19,3
-3,-9
17,-13
-3,-1
17,-5
13,-17
17,-21
13,-13
13,-1
-19,-13
-11,3
13,3
-3,-13
5,11
-23,19
-7,11
-3,7
13,-9
5,-29
17,-17
9,11
-7,-13
-3,7
5,3
-11,-5
1,-13
9,-5
13,-1
21,-13
-3,-1
1,-9
13,3
17,-5
1,-13
-7,23
1,3
1,-5
-3,-5
9,-1
9,-13
-7,-17
-15,7
-11,-13
-19,-17
-23,3
13,15
-7,-17
-15,-5
-15,-17
5,-1
13,11
1,-5
9,-13
1,15
9,7
17,-5
-3,-5
1,-1
17,7
21,-1
13,-1
5,11
9,19
9,3
9,-25
5,-17
21,15
-15,-1
1,3
21,-17
-11,3
-15,7
-3,-9
-7,3
-7,-9
-7,-13
-11,-9
9,-17
-11,-13
-7,3
-7,-1
-11,-9
-7,-1
-15,-9
-7,-1
-11,-13
1,-5
5,-9
1,3
5,3
-15,-5
-3,3
-3,11
1,-1
-7,-5
5,-25
-3,-1
-7,-5
13,-21
-19,7
-19,23
13,-9
-7,-13
5,-1
1,3
5,3
5,-5
-11,3
-3,3
-11,7
-27,-1
-23,19
25,7
17,7
17,15
5,-13
5,-13
29,-13
1,-5
5,11
17,-1
29,-5
5,-1
-7,-17
-11,-9
9,3
13,-25
-15,-1
-11,7
9,11
9,-5
-11,3
-3,19
5,15
5,7
5,3
25,-13
17,-5
-11,-17
9,-13
1,-9
13,-1
-3,-9
-23,-9
1,15
13,-5
1,-13
-7,-5
5,-5
1,-13
-3,23
-3,-21
-39,-13
-3,15
9,15
29,-1
17,-13
9,-9
1,15
-7,7
9,-9
5,-9
9,3
1,-5
17,-13
21,15
13,-13
37,-9
-3,3
21,-5
9,-9
9,-13
13,3
25,-13
-3,-1
-7,3
21,7
17,3
5,-21
1,-5
1,-1
5,-5
21,-5
13,-13
21,-9
5,-21
-11,-13
-15,15
9,-1
-7,-13
1,-1
5,3
-11,-5
9,-5
13,-17
5,-17
9,-1
9,11
-7,-17
-35,-9
1,-1
21,15
-7,7
-11,-17
5,3
13,3
9,7
5,15
-19,7
1,7
25,11
1,11
-11,-13
5,-1
-3,3
-3,-9
-11,-9
1,-17
17,-17
-3,7
1,3
1,-1
5,3
-7,-21
-15,-17
5,-5
-7,-29
-7,-9
-11,-1
1,-21
-3,-17
-3,-13
21,15
5,-5
9,-29
13,-5
-3,-5
13,3
21,3
17,7
-3,11
5,15
13,23
1,-13
-15,-29
9,-5
-7,-13
-3,-5
-11,7
1,-17
25,3
5,15
-7,23
-11,-13
1,11
-3,3
-3,19
1,15
17,7
1,7
1,-9
5,-5
-11,-29
1,-5
-3,15
-11,-5
-7,11
-7,-9
29,19
17,15
-7,-13
17,15
21,27
-19,11
-7,-9
9,-5
13,-17
5,3
5,23
-23,-5
1,3
1,-13
-7,7
5,7
9,11
5,-5
13,-13
1,-13
5,-1
33,7
5,-5
-11,-9
-11,-5
-19,-13
13,-1
9,3
-11,11
1,-1
13,-9
25,-25
13,-9
21,7
13,11
21,-29
25,-1
1,15
17,-9
-11,-17
1,-5
9,-9
1,-25
37,-13
17,3
1,-5
-3,11
-3,3
13,-21
1,-25
-3,-1
-3,15
-3,-9
1,-5
1,7
9,7
21,-13
-11,3
-19,3
-7,-25
1,-9
1,-5
5,-21
-15,-13
-23,-17
-11,-9
-11,11
9,-9
1,-1
1,3
17,-21
25,-5
5,-9
-7,-17
25,-9
9,-9
5,-5
5,-1
9,3
1,7
-3,11
5,11
-7,-1
9,-21
-3,-13
-3,-13
29,-5
-11,-17
-7,-5
9,-1
9,7
25,-5
5,-9
5,-1
5,-1
1,7
17,-1
1,3
-11,-1
9,-5
-15,-1
-3,-9
21,-21
-3,-5
-7,-9
9,3
-7,-1
-15,-5
5,-13
-11,3
17,-17
-3,-25
-11,3
25,-9
21,-13
17,-21
17,-9
13,-17
-7,-1
-7,-1
1,7
-15,3
-11,-13
-7,-25
-7,-25
25,-17
1,3
1,19
13,-9
5,-25
-23,3
1,-9
21,-17
5,11
1,11
5,-13
-11,27
-3,35
5,3
9,-5
-3,3
-3,-1
-11,3
-11,-1
-19,-17
17,-5
5,3
-7,3
-7,-1
13,-5
13,-1
5,-1
-3,-13
5,-21
-11,-5
-3,-1
13,-9
5,-5
1,-9
21,11
1,43
9,7
-3,-13
9,-21
5,7
5,19
5,-9
1,11
-3,-5
-7,-9
-7,23
-27,-9
-7,-17
-3,11
-11,3
-7,-9
9,-17
5,-13
-11,-1
5,3
13,-5
5,-21
-11,-17
9,-5
21,-5
13,3
9,-9
-3,-5
-3,15
5,23
9,11
9,7
9,-5
17,-21
5,-1
-7,-1
-11,-9
-7,3
9,-21
13,-1
21,-1
-7,7
17,3
9,-9
9,3
9,-17
-15,-9
13,-9
5,-9
-3,-13
9,15
5,-5
5,-1
-11,-1
-3,-9
17,-13
9,3
-3,19
25,-13
9,-13
1,7
13,-17
9,-1
1,15
5,-17
-7,7
-23,11
13,-1
1,-13
-7,-5
9,-5
-3,-9
-7,3
13,-1
5,-17
1,-21
17,3
13,-17
13,-1
17,-1
-3,-9
1,-5
5,-17
5,-9
