FileInformation
Sample Count,240000
Frequency,120.000000,MHz
Center Freq,5500000000.000000,Hz
Data Type,int16
RF Gain,0.000000,dB
IQGainImb,-0.030000,dB
IQPhaseImb,-0.180000,deg
DC_Offset_I,0.000000
DC_Offset_Q,0.000000
Time Skew,-0.017000
ExternalAttEnable,1
ModType,2
ExternalAtt,0.000000
TriggerLevel,-34.000000
VsaAmpl,18.000000
Secne,0
Copyright,iTest
Create Time,2020-09-14,07:54:19
StartData
-3,3
1,-9
1,15
5,-5
5,3
-3,-5
1,-1
1,15
-7,-1
1,-1
13,19
-7,11
5,11
-3,-9
1,-5
9,15
-7,-1
1,-13
1,-9
-3,-17
-15,-13
-3,-17
5,-1
5,7
1,-1
9,3
5,-5
9,-13
1,11
5,-1
9,-5
-7,7
9,-5
-7,11
-7,15
-3,-1
5,-9
5,-33
-31,-21
-11,7
9,23
-15,-9
17,3
-7,7
9,-9
13,-5
-3,3
-7,-25
-15,-9
-7,11
-27,11
-3,15
5,-1
-7,-1
1,-9
25,7
21,3
-3,-13
5,-5
1,3
9,3
9,3
9,-9
9,19
1,7
-11,-21
1,-5
5,7
5,-9
1,-9
9,19
13,19
-15,3
1,7
5,-5
5,-1
1,7
-11,15
-11,15
1,-5
13,-5
-3,-1
-3,-13
9,-1
17,7
13,-13
-19,-17
1,19
1,19
17,-21
1,-1
-23,11
-7,-1
17,-1
17,-5
21,11
9,-9
-3,-25
13,-5
-7,-1
-11,-17
-15,-13
1,3
-3,-5
-7,-5
1,11
-3,3
-11,-1
1,11
1,-21
-7,-13
17,-17
-7,-17
-19,-5
-11,-9
9,-5
5,3
-19,3
-3,-9
13,3
-3,7
5,3
-11,-5
1,-13
1,3
13,-1
1,7
-19,3
-7,7
-7,7
21,23
-3,-1
-3,-1
9,7
-7,-1
-7,-5
-3,-1
1,19
-7,-9
9,-17
21,-29
-23,7
13,-9
1,-1
-3,15
21,-5
1,31
17,7
5,15
1,-1
1,-9
-7,19
-23,-9
-11,15
1,7
5,11
-11,15
1,-1
1,3
9,7
13,-5
1,-5
9,3
21,11
-3,-1
-19,11
-7,-17
-3,-21
-7,-17
5,-1
9,15
1,-9
21,-1
5,3
-11,3
-11,11
-7,3
-15,11
1,-9
25,-9
1,-5
-3,7
29,15
5,15
1,15
5,-5
13,-13
-7,3
25,3
-3,-1
-19,11
-7,-21
1,15
5,23
1,3
25,7
5,7
13,19
17,15
21,-5
-11,-1
-27,-5
-7,-1
9,3
5,15
-23,19
-19,-21
5,-9
21,-5
1,-9
-31,-1
-7,15
13,3
-11,-5
5,-1
5,-25
-7,-5
-11,19
9,-9
21,-1
-15,-9
17,-1
-11,-13
-19,11
1,7
-7,-13
13,23
13,-1
5,-1
29,-13
5,-13
-7,7
13,-13
25,-9
-3,11
-3,15
-11,-5
-3,19
-3,11
1,-21
9,-1
-7,23
17,23
1,-9
-3,-13
1,-9
-15,3
-7,-1
-7,3
-7,-1
1,7
5,-13
5,-29
17,-5
5,7
29,19
17,7
-3,-1
1,-13
1,-5
5,11
-11,11
5,7
9,-17
25,-5
-3,-1
1,-9
9,7
17,15
-7,3
-3,11
17,23
-7,15
-11,-5
-3,11
1,3
1,-1
9,-9
1,11
9,-1
-7,-13
1,7
-19,-5
-11,-9
-15,3
-3,-9
-3,7
5,15
1,7
9,11
17,3
-3,3
1,19
5,-17
1,-9
9,23
9,15
1,-17
-11,-9
-3,-5
-3,-5
-3,27
21,-1
13,-1
13,-9
-3,-5
13,23
-7,11
-3,-9
9,27
25,19
-3,15
1,3
1,3
1,3
17,3
13,23
13,-5
9,-1
1,-1
-3,-9
5,-5
5,-1
-7,-5
9,-1
1,3
1,-5
-7,3
5,3
-7,-9
-27,-13
1,-5
-3,-5
1,7
13,-13
9,-17
5,-5
1,-1
9,-1
9,-5
5,-1
1,-1
17,15
9,-17
-3,-1
-7,11
25,-5
1,-1
5,11
-3,-1
-7,15
5,-9
-3,-9
13,7
5,19
-11,3
5,-13
21,-13
5,15
-3,15
-3,23
-7,27
-3,15
-3,11
5,15
-3,7
5,7
1,-17
13,-9
5,-5
-11,-5
17,-13
21,-5
-7,-1
9,11
17,11
9,-1
17,-9
9,-9
5,-1
1,-5
1,-5
21,-9
9,15
-7,27
-7,11
-7,15
1,-1
13,11
-11,7
5,7
17,-1
-3,-13
-3,-1
-11,-5
1,-33
9,-1
13,-1
9,-9
-3,15
5,15
9,-13
-23,-25
-7,3
5,3
1,27
5,-1
-27,7
1,11
21,-13
1,-1
9,19
9,-1
1,-9
9,11
1,19
-7,3
1,-5
1,-5
21,-9
5,7
-3,-1
-7,-13
-3,11
-7,-5
-15,3
25,-5
9,-21
13,15
13,-5
5,-13
-7,-9
-3,-17
1,-17
5,3
25,-1
5,-5
13,11
9,7
5,-5
17,-5
-3,-5
1,3
9,-9
1,15
-11,7
5,-13
1,11
1,-1
9,-5
5,3
9,-1
9,-1
17,-1
-11,-5
1,-5
-3,-1
-11,-13
9,-9
-11,-25
-3,-5
-7,-9
-35,-9
5,-1
13,-1
13,-21
13,11
-3,19
5,-1
17,-5
17,11
9,3
-3,7
1,-1
-3,7
5,15
-15,-13
9,15
13,11
1,15
9,11
33,-5
21,-9
1,-21
-7,11
25,23
17,3
-7,-9
5,-9
-7,-9
1,23
-3,23
9,-5
5,3
-7,3
1,-5
17,7
1,15
9,19
9,-5
-3,-9
9,11
-11,3
-7,7
-15,-13
-15,-25
1,-5
13,3
17,11
5,7
5,3
13,-21
-3,-9
-11,27
1,-1
21,-5
13,7
9,7
-23,-21
1,-1
17,15
17,7
1,11
9,19
17,19
1,23
13,7
25,11
1,-5
21,-5
-7,15
-19,7
9,11
-3,-1
-3,-13
-11,11
1,-13
9,7
9,7
9,-1
9,3
-3,7
-7,-9
9,-5
9,-5
9,11
1,-13
5,-9
13,11
5,7
9,3
-7,-5
-3,-5
-3,3
9,11
1,3
9,3
33,-5
13,19
9,-1
-11,-25
-19,-1
17,7
1,7
5,11
-3,3
-3,11
9,-1
1,3
9,11
5,-5
1,-29
1,-1
-3,15
-3,7
5,19
-3,-5
5,-5
5,7
5,3
25,23
5,23
9,-5
5,-5
-15,19
25,-17
17,-17
-3,-1
1,-13
13,15
1,15
-11,-1
-3,7
1,3
1,-5
-11,-9
1,3
9,15
9,-1
9,7
9,-5
9,-9
5,11
-3,-5
-11,-25
-11,15
13,3
17,-21
17,11
13,7
17,-13
5,-13
9,-13
-15,-13
9,-1
17,31
21,-1
17,11
5,27
29,-9
9,-9
-7,-13
17,3
5,11
-3,-5
-15,7
-3,3
-7,-17
-7,3
-3,3
1,19
5,-9
-11,-21
-3,-5
9,-1
-11,-5
1,-13
9,-13
-3,-1
-19,3
-15,-9
1,-5
-3,-25
1,-29
9,3
13,15
1,19
9,11
9,-13
13,-17
17,7
5,-5
25,7
-3,15
-7,7
-7,-5
1,-5
5,3
1,-5
1,-21
5,-1
13,3
5,-5
1,-5
-3,7
5,-5
1,-9
-3,11
-11,-1
-15,-5
-7,-9
5,11
-3,-9
13,-1
-3,7
-3,3
13,-5
13,7
-11,7
-11,-13
5,-5
5,-13
17,-17
1,7
-23,-5
5,-1
17,11
5,-1
13,-9
13,-9
21,-13
5,-17
-7,-1
-19,7
1,-5
25,-17
1,-25
13,-21
25,-5
-15,-1
-11,15
25,-5
5,-17
1,-5
5,3
9,-1
25,7
1,-1
1,-1
-11,-9
-3,-9
-7,-13
-7,-5
-7,3
9,3
-27,-5
1,-9
17,-5
-3,-5
-3,-5
5,11
5,3
-15,19
-19,7
1,-13
-3,3
-7,-9
17,-1
5,-1
5,-13
1,19
13,19
9,15
5,27
9,7
13,7
13,-1
5,-17
17,-5
-3,-5
13,-13
5,15
37,19
21,-5
-3,3
1,11
-3,-9
1,-13
-11,7
-11,39
9,23
17,-17
-15,-5
-15,15
-3,15
-3,3
5,-5
13,11
17,11
13,-1
17,-1
1,-1
-3,7
13,7
17,11
-15,-13
-23,-13
-7,-1
9,-29
-3,-17
9,-1
1,-1
-7,-5
5,15
5,3
1,7
9,7
9,-9
1,11
5,-9
-7,-5
